20070201,23.9688,24.0774,23.9589,24.0774,5371
20070202,24.2254,24.2254,24.0971,24.107,4560
20070205,24.0774,24.0774,23.8997,23.9392,13984
20070206,23.9787,23.9787,23.7715,23.8701,35671
20070207,23.8701,24.0576,23.8701,23.9984,6587
20070208,24.0872,24.2056,24.0675,24.1662,13072
20070209,24.2254,24.255,23.9491,24.0083,17633
20070212,24.0083,24.0083,23.6728,23.732,18950
20070213,23.9293,23.9293,23.6333,23.6925,32834
20070214,23.9984,23.9984,23.8997,23.9392,24625
20070215,23.9392,24.0675,23.8307,24.0675,58067
20070216,23.9885,23.9885,23.7813,23.8603,19457
20070220,23.8011,23.9293,23.653,23.88,43373
20070221,23.88,23.8899,23.7616,23.88,31010
20070222,23.8701,23.9195,23.7715,23.9195,17937
20070223,23.8899,23.9096,23.7715,23.8405,17633
20070226,23.9787,23.9787,23.732,23.8208,17126
20070227,23.4853,23.5346,22.834,22.9919,35164
20070228,22.8932,23.1103,22.6959,22.8636,15910
20070301,22.242,22.6465,22.0841,22.4886,28780
20070302,22.5084,22.5577,22.2222,22.2222,17734
20070305,21.9755,22.3505,21.8966,21.8966,22700
20070306,22.0051,22.1038,21.8078,22.0545,89685
20070307,21.9953,22.1038,21.8867,22.0051,14998
20070308,22.0446,22.1729,21.8966,21.8966,3749
20070309,22.015,22.0643,21.8374,21.9558,8208
20070312,22.0742,22.1235,21.9558,22.0051,10235
20070313,22.0545,22.2123,21.8571,21.8571,14795
20070314,21.9064,22.1137,21.8275,22.1038,12464
20070315,22.1433,22.1926,22.0347,22.1926,9931
20070316,22.1531,22.2025,22.015,22.0347,6080
20070319,22.1531,22.3702,22.1137,22.2123,8309
20070320,22.3604,22.5281,22.3308,22.5281,9019
20070321,22.5281,23.0807,22.5281,23.0708,11552
20070322,23.1498,23.1893,23.1004,23.1202,52696
20070323,23.3669,23.3965,23.1893,23.3866,21078
20070326,23.3866,23.3866,23.1794,23.1794,1722
20070327,23.3373,23.4853,23.2978,23.3373,6384
20070328,23.1893,23.3669,23.1893,23.3274,7600
20070329,23.4853,23.4853,23.1498,23.2978,14491
20070330,23.4853,23.5741,23.3669,23.5642,1824
20070402,23.584,23.584,23.4853,23.5445,6181
20070403,23.6333,23.9195,23.6333,23.9195,2736
20070404,23.9491,23.9885,23.9096,23.9293,3040
20070405,24.0379,24.3931,24.0379,24.3833,8005
20070409,24.4721,24.4721,24.2254,24.2846,9323
20070410,24.3833,24.4523,24.1366,24.1464,11350
20070411,24.1464,24.1464,23.7616,24.107,195890
20070412,24.2747,24.699,24.0971,24.6201,65871
20070413,24.8174,24.926,24.6497,24.926,96577
20070416,24.8766,24.9753,24.8174,24.9457,28172
20070417,24.9951,25.0444,24.9063,25.0345,22396
20070418,25.0345,25.0543,24.9062,24.926,26044
20070419,24.8964,25.301,24.8964,25.1135,37597
20070420,25.2714,25.4786,25.2023,25.2911,27361
20070423,25.5082,25.8338,25.5082,25.8338,66884
20070424,25.8042,25.8141,25.5871,25.6463,40130
20070425,25.7055,25.8437,25.5477,25.8437,28172
20070426,25.7549,25.8042,25.5181,25.7845,19659
